Station name,Mytholmroyd,,,,,,,
Station number,F1204,,,,,,,
External number,---,,,,,,,
River,River Calder,,,,,,,
Operator,---,,,,,,,
NGR,SE0116026050,,,,,,,
Easting,401160,,,,,,,
Northing,426050,,,,,,,
Parameter-name,SG [Stage],,,,,,,
Parameter Type,Stage,,,,,,,
Time series name,YOR/F1204/SG/15m.Cmd.RelAbs.P,,,,,,,
Time series unit,m,,,,,,,
Time level,High-resolution,,,,,,,
Time series type,Other,,,,,,,
Equidistant time series,yes,,,,,,,
Time series value distance,15 minute,,,,,,,
Time series quality,Production,,,,,,,
Time series measuring method,---,,,,,,,
Period of record in file: 01/05/2015 00:00:00 to 30/03/2016 23:45:00,,,,,,,,
Quality code description, G = good; E = estimated; S = suspect; U = unchecked; M = missing; C = complete; I = incomplete; Ed = edited; WR = within rating; NR = no rating; EX> = extrapolated upper part; EX< = extrapolated lower part; BL> = beyond upper limit; BL< = beyond lower limit; MH = weir modular (head); NH = weir non modular (head); EH = weir extremely non modular (head); MT = weir modular (tail); NT = weir non modular (tail); ET = weir extremely non modular (tail); MC = weir modular (crest); NC = weir non modular (crest); EC = weir extremely non modular (crest); -H = weir head only; RAS = rastered time stamp; A = apportioned/interpolated; D = dry; SN = snow; T = trace,,,,,,,
Time stamp,Value[m],State of value,Interpolation,Absolute value[mAOD],State of absolute value,Interpolation of absolute value,Tags,Comments
01/05/15 00:00,0.875,G,102,88.375,G,102,,
01/05/15 00:15,0.875,G,102,88.375,G,102,,
01/05/15 00:30,0.872,G,102,88.372,G,102,,
01/05/15 00:45,0.871,G,102,88.371,G,102,,
01/05/15 01:00,0.869,G,102,88.369,G,102,,
01/05/15 01:15,0.868,G,102,88.368,G,102,,
01/05/15 01:30,0.865,G,102,88.365,G,102,,
01/05/15 01:45,0.865,G,102,88.365,G,102,,
01/05/15 02:00,0.862,G,102,88.362,G,102,,
01/05/15 02:15,0.86,G,102,88.36,G,102,,
01/05/15 02:30,0.86,G,102,88.36,G,102,,
01/05/15 02:45,0.859,G,102,88.359,G,102,,
01/05/15 03:00,0.857,G,102,88.357,G,102,,
01/05/15 03:15,0.856,G,102,88.356,G,102,,
01/05/15 03:30,0.855,G,102,88.355,G,102,,
01/05/15 03:45,0.854,G,102,88.354,G,102,,
01/05/15 04:00,0.852,G,102,88.352,G,102,,
01/05/15 04:15,0.852,G,102,88.352,G,102,,
01/05/15 04:30,0.85,G,102,88.35,G,102,,
01/05/15 04:45,0.849,G,102,88.349,G,102,,
01/05/15 05:00,0.85,G,102,88.35,G,102,,
01/05/15 05:15,0.849,G,102,88.349,G,102,,
01/05/15 05:30,0.846,G,102,88.346,G,102,,
01/05/15 05:45,0.846,G,102,88.346,G,102,,
01/05/15 06:00,0.845,G,102,88.345,G,102,,
01/05/15 06:15,0.843,G,102,88.343,G,102,,
01/05/15 06:30,0.843,G,102,88.343,G,102,,
01/05/15 06:45,0.845,G,102,88.345,G,102,,
01/05/15 07:00,0.843,G,102,88.343,G,102,,
01/05/15 07:15,0.842,G,102,88.342,G,102,,
01/05/15 07:30,0.843,G,102,88.343,G,102,,
01/05/15 07:45,0.841,G,102,88.341,G,102,,
01/05/15 08:00,0.84,G,102,88.34,G,102,,
01/05/15 08:15,0.842,G,102,88.342,G,102,,
01/05/15 08:30,0.84,G,102,88.34,G,102,,
01/05/15 08:45,0.841,G,102,88.341,G,102,,
01/05/15 09:00,0.842,G,102,88.342,G,102,,
01/05/15 09:15,0.841,G,102,88.341,G,102,,
01/05/15 09:30,0.84,G,102,88.34,G,102,,
01/05/15 09:45,0.84,G,102,88.34,G,102,,
01/05/15 10:00,0.841,G,102,88.341,G,102,,
01/05/15 10:15,0.841,G,102,88.341,G,102,,
01/05/15 10:30,0.838,G,102,88.338,G,102,,
01/05/15 10:45,0.84,G,102,88.34,G,102,,
01/05/15 11:00,0.838,G,102,88.338,G,102,,
01/05/15 11:15,0.839,G,102,88.339,G,102,,
01/05/15 11:30,0.836,G,102,88.336,G,102,,
01/05/15 11:45,0.835,G,102,88.335,G,102,,
01/05/15 12:00,0.835,G,102,88.335,G,102,,
01/05/15 12:15,0.846,G,102,88.346,G,102,,
01/05/15 12:30,0.849,G,102,88.349,G,102,,
01/05/15 12:45,0.84,G,102,88.34,G,102,,
01/05/15 13:00,0.834,G,102,88.334,G,102,,
01/05/15 13:15,0.832,G,102,88.332,G,102,,
01/05/15 13:30,0.831,G,102,88.331,G,102,,
01/05/15 13:45,0.828,G,102,88.328,G,102,,
01/05/15 14:00,0.828,G,102,88.328,G,102,,
01/05/15 14:15,0.828,G,102,88.328,G,102,,
01/05/15 14:30,0.825,G,102,88.325,G,102,,
01/05/15 14:45,0.826,G,102,88.326,G,102,,
01/05/15 15:00,0.826,G,102,88.326,G,102,,
01/05/15 15:15,0.825,G,102,88.325,G,102,,
01/05/15 15:30,0.824,G,102,88.324,G,102,,
01/05/15 15:45,0.824,G,102,88.324,G,102,,
01/05/15 16:00,0.823,G,102,88.323,G,102,,
01/05/15 16:15,0.823,G,102,88.323,G,102,,
01/05/15 16:30,0.823,G,102,88.323,G,102,,
01/05/15 16:45,0.821,G,102,88.321,G,102,,
01/05/15 17:00,0.818,G,102,88.318,G,102,,
01/05/15 17:15,0.816,G,102,88.316,G,102,,
01/05/15 17:30,0.817,G,102,88.317,G,102,,
01/05/15 17:45,0.814,G,102,88.314,G,102,,
01/05/15 18:00,0.812,G,102,88.312,G,102,,
01/05/15 18:15,0.811,G,102,88.311,G,102,,
01/05/15 18:30,0.811,G,102,88.311,G,102,,
01/05/15 18:45,0.815,G,102,88.315,G,102,,
01/05/15 19:00,0.814,G,102,88.314,G,102,,
01/05/15 19:15,0.811,G,102,88.311,G,102,,
01/05/15 19:30,0.812,G,102,88.312,G,102,,
01/05/15 19:45,0.81,G,102,88.31,G,102,,
01/05/15 20:00,0.808,G,102,88.308,G,102,,
01/05/15 20:15,0.809,G,102,88.309,G,102,,
01/05/15 20:30,0.807,G,102,88.307,G,102,,
01/05/15 20:45,0.808,G,102,88.308,G,102,,
01/05/15 21:00,0.807,G,102,88.307,G,102,,
01/05/15 21:15,0.807,G,102,88.307,G,102,,
01/05/15 21:30,0.807,G,102,88.307,G,102,,
01/05/15 21:45,0.805,G,102,88.305,G,102,,
01/05/15 22:00,0.805,G,102,88.305,G,102,,
01/05/15 22:15,0.805,G,102,88.305,G,102,,
01/05/15 22:30,0.806,G,102,88.306,G,102,,
01/05/15 22:45,0.805,G,102,88.305,G,102,,
01/05/15 23:00,0.803,G,102,88.303,G,102,,
01/05/15 23:15,0.805,G,102,88.305,G,102,,
01/05/15 23:30,0.803,G,102,88.303,G,102,,
01/05/15 23:45,0.802,G,102,88.302,G,102,,
02/05/15 00:00,0.801,G,102,88.301,G,102,,
02/05/15 00:15,0.802,G,102,88.302,G,102,,
02/05/15 00:30,0.8,G,102,88.3,G,102,,
02/05/15 00:45,0.801,G,102,88.301,G,102,,
02/05/15 01:00,0.8,G,102,88.3,G,102,,
02/05/15 01:15,0.8,G,102,88.3,G,102,,
02/05/15 01:30,0.799,G,102,88.299,G,102,,
02/05/15 01:45,0.797,G,102,88.297,G,102,,
02/05/15 02:00,0.796,G,102,88.296,G,102,,
02/05/15 02:15,0.797,G,102,88.297,G,102,,
02/05/15 02:30,0.797,G,102,88.297,G,102,,
02/05/15 02:45,0.796,G,102,88.296,G,102,,
02/05/15 03:00,0.796,G,102,88.296,G,102,,
02/05/15 03:15,0.796,G,102,88.296,G,102,,
02/05/15 03:30,0.794,G,102,88.294,G,102,,
02/05/15 03:45,0.794,G,102,88.294,G,102,,
02/05/15 04:00,0.794,G,102,88.294,G,102,,
02/05/15 04:15,0.794,G,102,88.294,G,102,,
02/05/15 04:30,0.793,G,102,88.293,G,102,,
02/05/15 04:45,0.793,G,102,88.293,G,102,,
02/05/15 05:00,0.793,G,102,88.293,G,102,,
02/05/15 05:15,0.793,G,102,88.293,G,102,,
02/05/15 05:30,0.792,G,102,88.292,G,102,,
02/05/15 05:45,0.793,G,102,88.293,G,102,,
02/05/15 06:00,0.792,G,102,88.292,G,102,,
02/05/15 06:15,0.792,G,102,88.292,G,102,,
02/05/15 06:30,0.791,G,102,88.291,G,102,,
02/05/15 06:45,0.793,G,102,88.293,G,102,,
02/05/15 07:00,0.792,G,102,88.292,G,102,,
02/05/15 07:15,0.792,G,102,88.292,G,102,,
02/05/15 07:30,0.794,G,102,88.294,G,102,,
02/05/15 07:45,0.792,G,102,88.292,G,102,,
02/05/15 08:00,0.792,G,102,88.292,G,102,,
02/05/15 08:15,0.792,G,102,88.292,G,102,,
02/05/15 08:30,0.792,G,102,88.292,G,102,,
02/05/15 08:45,0.794,G,102,88.294,G,102,,
02/05/15 09:00,0.793,G,102,88.293,G,102,,
02/05/15 09:15,0.794,G,102,88.294,G,102,,
02/05/15 09:30,0.794,G,102,88.294,G,102,,
02/05/15 09:45,0.795,G,102,88.295,G,102,,
02/05/15 10:00,0.795,G,102,88.295,G,102,,
02/05/15 10:15,0.795,G,102,88.295,G,102,,
02/05/15 10:30,0.796,G,102,88.296,G,102,,
02/05/15 10:45,0.798,G,102,88.298,G,102,,
02/05/15 11:00,0.796,G,102,88.296,G,102,,
02/05/15 11:15,0.795,G,102,88.295,G,102,,
02/05/15 11:30,0.795,G,102,88.295,G,102,,
02/05/15 11:45,0.795,G,102,88.295,G,102,,
02/05/15 12:00,0.797,G,102,88.297,G,102,,
02/05/15 12:15,0.796,G,102,88.296,G,102,,
02/05/15 12:30,0.798,G,102,88.298,G,102,,
02/05/15 12:45,0.797,G,102,88.297,G,102,,
02/05/15 13:00,0.794,G,102,88.294,G,102,,
02/05/15 13:15,0.796,G,102,88.296,G,102,,
02/05/15 13:30,0.799,G,102,88.299,G,102,,
02/05/15 13:45,0.804,G,102,88.304,G,102,,
02/05/15 14:00,0.8,G,102,88.3,G,102,,
02/05/15 14:15,0.797,G,102,88.297,G,102,,
02/05/15 14:30,0.798,G,102,88.298,G,102,,
02/05/15 14:45,0.798,G,102,88.298,G,102,,
02/05/15 15:00,0.799,G,102,88.299,G,102,,
02/05/15 15:15,0.803,G,102,88.303,G,102,,
02/05/15 15:30,0.803,G,102,88.303,G,102,,
02/05/15 15:45,0.803,G,102,88.303,G,102,,
02/05/15 16:00,0.805,G,102,88.305,G,102,,
02/05/15 16:15,0.805,G,102,88.305,G,102,,
02/05/15 16:30,0.807,G,102,88.307,G,102,,
02/05/15 16:45,0.808,G,102,88.308,G,102,,
02/05/15 17:00,0.81,G,102,88.31,G,102,,
02/05/15 17:15,0.812,G,102,88.312,G,102,,
02/05/15 17:30,0.812,G,102,88.312,G,102,,
02/05/15 17:45,0.815,G,102,88.315,G,102,,
02/05/15 18:00,0.812,G,102,88.312,G,102,,
02/05/15 18:15,0.819,G,102,88.319,G,102,,
02/05/15 18:30,0.829,G,102,88.329,G,102,,
02/05/15 18:45,0.829,G,102,88.329,G,102,,
02/05/15 19:00,0.828,G,102,88.328,G,102,,
02/05/15 19:15,0.824,G,102,88.324,G,102,,
02/05/15 19:30,0.821,G,102,88.321,G,102,,
02/05/15 19:45,0.821,G,102,88.321,G,102,,
02/05/15 20:00,0.819,G,102,88.319,G,102,,
02/05/15 20:15,0.82,G,102,88.32,G,102,,
02/05/15 20:30,0.82,G,102,88.32,G,102,,
02/05/15 20:45,0.82,G,102,88.32,G,102,,
02/05/15 21:00,0.818,G,102,88.318,G,102,,
02/05/15 21:15,0.819,G,102,88.319,G,102,,
02/05/15 21:30,0.821,G,102,88.321,G,102,,
02/05/15 21:45,0.819,G,102,88.319,G,102,,
02/05/15 22:00,0.818,G,102,88.318,G,102,,
02/05/15 22:15,0.819,G,102,88.319,G,102,,
02/05/15 22:30,0.815,G,102,88.315,G,102,,
02/05/15 22:45,0.815,G,102,88.315,G,102,,
02/05/15 23:00,0.813,G,102,88.313,G,102,,
02/05/15 23:15,0.813,G,102,88.313,G,102,,
02/05/15 23:30,0.812,G,102,88.312,G,102,,
02/05/15 23:45,0.812,G,102,88.312,G,102,,
03/05/15 00:00,0.811,G,102,88.311,G,102,,
03/05/15 00:15,0.81,G,102,88.31,G,102,,
03/05/15 00:30,0.808,G,102,88.308,G,102,,
03/05/15 00:45,0.809,G,102,88.309,G,102,,
03/05/15 01:00,0.808,G,102,88.308,G,102,,
03/05/15 01:15,0.807,G,102,88.307,G,102,,
03/05/15 01:30,0.806,G,102,88.306,G,102,,
03/05/15 01:45,0.806,G,102,88.306,G,102,,
03/05/15 02:00,0.807,G,102,88.307,G,102,,
03/05/15 02:15,0.805,G,102,88.305,G,102,,
03/05/15 02:30,0.804,G,102,88.304,G,102,,
03/05/15 02:45,0.804,G,102,88.304,G,102,,
03/05/15 03:00,0.804,G,102,88.304,G,102,,
03/05/15 03:15,0.804,G,102,88.304,G,102,,
03/05/15 03:30,0.803,G,102,88.303,G,102,,
03/05/15 03:45,0.804,G,102,88.304,G,102,,
03/05/15 04:00,0.804,G,102,88.304,G,102,,
03/05/15 04:15,0.803,G,102,88.303,G,102,,
03/05/15 04:30,0.803,G,102,88.303,G,102,,
03/05/15 04:45,0.803,G,102,88.303,G,102,,
03/05/15 05:00,0.806,G,102,88.306,G,102,,
03/05/15 05:15,0.813,G,102,88.313,G,102,,
03/05/15 05:30,0.817,G,102,88.317,G,102,,
03/05/15 05:45,0.823,G,102,88.323,G,102,,
03/05/15 06:00,0.833,G,102,88.333,G,102,,
03/05/15 06:15,0.85,G,102,88.35,G,102,,
03/05/15 06:30,0.872,G,102,88.372,G,102,,
03/05/15 06:45,0.897,G,102,88.397,G,102,,
03/05/15 07:00,0.926,G,102,88.426,G,102,,
03/05/15 07:15,0.955,G,102,88.455,G,102,,
03/05/15 07:30,0.98,G,102,88.48,G,102,,
03/05/15 07:45,1.034,G,102,88.534,G,102,,
03/05/15 08:00,1.111,G,102,88.611,G,102,,
03/05/15 08:15,1.174,G,102,88.674,G,102,,
03/05/15 08:30,1.252,G,102,88.752,G,102,,
03/05/15 08:45,1.336,G,102,88.836,G,102,,
03/05/15 09:00,1.41,G,102,88.91,G,102,,
03/05/15 09:15,1.508,G,102,89.008,G,102,,
03/05/15 09:30,1.563,G,102,89.063,G,102,,
03/05/15 09:45,1.614,G,102,89.114,G,102,,
03/05/15 10:00,1.644,G,102,89.144,G,102,,
03/05/15 10:15,1.635,G,102,89.135,G,102,,
03/05/15 10:30,1.651,G,102,89.151,G,102,,
03/05/15 10:45,1.693,G,102,89.193,G,102,,
03/05/15 11:00,1.706,G,102,89.206,G,102,,
03/05/15 11:15,1.682,G,102,89.182,G,102,,
03/05/15 11:30,1.657,G,102,89.157,G,102,,
03/05/15 11:45,1.634,G,102,89.134,G,102,,
03/05/15 12:00,1.609,G,102,89.109,G,102,,
03/05/15 12:15,1.59,G,102,89.09,G,102,,
03/05/15 12:30,1.571,G,102,89.071,G,102,,
03/05/15 12:45,1.548,G,102,89.048,G,102,,
03/05/15 13:00,1.513,G,102,89.013,G,102,,
03/05/15 13:15,1.487,G,102,88.987,G,102,,
03/05/15 13:30,1.475,G,102,88.975,G,102,,
03/05/15 13:45,1.442,G,102,88.942,G,102,,
03/05/15 14:00,1.437,G,102,88.937,G,102,,
03/05/15 14:15,1.416,G,102,88.916,G,102,,
03/05/15 14:30,1.398,G,102,88.898,G,102,,
03/05/15 14:45,1.385,G,102,88.885,G,102,,
03/05/15 15:00,1.364,G,102,88.864,G,102,,
03/05/15 15:15,1.352,G,102,88.852,G,102,,
03/05/15 15:30,1.336,G,102,88.836,G,102,,
03/05/15 15:45,1.32,G,102,88.82,G,102,,
03/05/15 16:00,1.309,G,102,88.809,G,102,,
03/05/15 16:15,1.301,G,102,88.801,G,102,,
03/05/15 16:30,1.281,G,102,88.781,G,102,,
03/05/15 16:45,1.267,G,102,88.767,G,102,,
03/05/15 17:00,1.253,G,102,88.753,G,102,,
03/05/15 17:15,1.241,G,102,88.741,G,102,,
03/05/15 17:30,1.232,G,102,88.732,G,102,,
03/05/15 17:45,1.221,G,102,88.721,G,102,,
03/05/15 18:00,1.209,G,102,88.709,G,102,,
03/05/15 18:15,1.2,G,102,88.7,G,102,,
03/05/15 18:30,1.192,G,102,88.692,G,102,,
03/05/15 18:45,1.183,G,102,88.683,G,102,,
03/05/15 19:00,1.173,G,102,88.673,G,102,,
03/05/15 19:15,1.164,G,102,88.664,G,102,,
03/05/15 19:30,1.156,G,102,88.656,G,102,,
03/05/15 19:45,1.15,G,102,88.65,G,102,,
03/05/15 20:00,1.142,G,102,88.642,G,102,,
03/05/15 20:15,1.13,G,102,88.63,G,102,,
03/05/15 20:30,1.125,G,102,88.625,G,102,,
03/05/15 20:45,1.116,G,102,88.616,G,102,,
03/05/15 21:00,1.109,G,102,88.609,G,102,,
03/05/15 21:15,1.105,G,102,88.605,G,102,,
03/05/15 21:30,1.1,G,102,88.6,G,102,,
03/05/15 21:45,1.096,G,102,88.596,G,102,,
03/05/15 22:00,1.091,G,102,88.591,G,102,,
03/05/15 22:15,1.085,G,102,88.585,G,102,,
03/05/15 22:30,1.078,G,102,88.578,G,102,,
03/05/15 22:45,1.073,G,102,88.573,G,102,,
03/05/15 23:00,1.071,G,102,88.571,G,102,,
03/05/15 23:15,1.064,G,102,88.564,G,102,,
03/05/15 23:30,1.061,G,102,88.561,G,102,,
03/05/15 23:45,1.057,G,102,88.557,G,102,,
04/05/15 00:00,1.054,G,102,88.554,G,102,,
04/05/15 00:15,1.047,G,102,88.547,G,102,,
04/05/15 00:30,1.043,G,102,88.543,G,102,,
04/05/15 00:45,1.04,G,102,88.54,G,102,,
04/05/15 01:00,1.036,G,102,88.536,G,102,,
04/05/15 01:15,1.032,G,102,88.532,G,102,,
04/05/15 01:30,1.029,G,102,88.529,G,102,,
04/05/15 01:45,1.025,G,102,88.525,G,102,,
04/05/15 02:00,1.024,G,102,88.524,G,102,,
04/05/15 02:15,1.017,G,102,88.517,G,102,,
04/05/15 02:30,1.016,G,102,88.516,G,102,,
04/05/15 02:45,1.013,G,102,88.513,G,102,,
04/05/15 03:00,1.013,G,102,88.513,G,102,,
04/05/15 03:15,1.01,G,102,88.51,G,102,,
04/05/15 03:30,1.01,G,102,88.51,G,102,,
04/05/15 03:45,1.007,G,102,88.507,G,102,,
04/05/15 04:00,1.004,G,102,88.504,G,102,,
04/05/15 04:15,1.003,G,102,88.503,G,102,,
04/05/15 04:30,1.002,G,102,88.502,G,102,,
04/05/15 04:45,1.005,G,102,88.505,G,102,,
04/05/15 05:00,1.015,G,102,88.515,G,102,,
04/05/15 05:15,1.017,G,102,88.517,G,102,,
04/05/15 05:30,1.02,G,102,88.52,G,102,,
04/05/15 05:45,1.019,G,102,88.519,G,102,,
04/05/15 06:00,1.017,G,102,88.517,G,102,,
04/05/15 06:15,1.012,G,102,88.512,G,102,,
04/05/15 06:30,1.006,G,102,88.506,G,102,,
04/05/15 06:45,1.003,G,102,88.503,G,102,,
04/05/15 07:00,1.001,G,102,88.501,G,102,,
04/05/15 07:15,1,G,102,88.5,G,102,,
04/05/15 07:30,0.998,G,102,88.498,G,102,,
04/05/15 07:45,0.994,G,102,88.494,G,102,,
04/05/15 08:00,0.993,G,102,88.493,G,102,,
04/05/15 08:15,0.993,G,102,88.493,G,102,,
04/05/15 08:30,0.993,G,102,88.493,G,102,,
04/05/15 08:45,0.992,G,102,88.492,G,102,,
04/05/15 09:00,0.99,G,102,88.49,G,102,,
04/05/15 09:15,0.988,G,102,88.488,G,102,,
04/05/15 09:30,0.987,G,102,88.487,G,102,,
04/05/15 09:45,0.986,G,102,88.486,G,102,,
04/05/15 10:00,0.986,G,102,88.486,G,102,,
04/05/15 10:15,0.987,G,102,88.487,G,102,,
04/05/15 10:30,0.989,G,102,88.489,G,102,,
04/05/15 10:45,0.986,G,102,88.486,G,102,,
04/05/15 11:00,0.981,G,102,88.481,G,102,,
04/05/15 11:15,0.978,G,102,88.478,G,102,,
04/05/15 11:30,0.982,G,102,88.482,G,102,,
04/05/15 11:45,0.98,G,102,88.48,G,102,,
04/05/15 12:00,0.975,G,102,88.475,G,102,,
04/05/15 12:15,0.974,G,102,88.474,G,102,,
04/05/15 12:30,0.971,G,102,88.471,G,102,,
04/05/15 12:45,0.974,G,102,88.474,G,102,,
04/05/15 13:00,0.973,G,102,88.473,G,102,,
04/05/15 13:15,0.965,G,102,88.465,G,102,,
04/05/15 13:30,0.96,G,102,88.46,G,102,,
04/05/15 13:45,0.958,G,102,88.458,G,102,,
04/05/15 14:00,0.957,G,102,88.457,G,102,,
04/05/15 14:15,0.955,G,102,88.455,G,102,,
04/05/15 14:30,0.95,G,102,88.45,G,102,,
04/05/15 14:45,0.949,G,102,88.449,G,102,,
04/05/15 15:00,0.948,G,102,88.448,G,102,,
04/05/15 15:15,0.945,G,102,88.445,G,102,,
04/05/15 15:30,0.947,G,102,88.447,G,102,,
04/05/15 15:45,0.948,G,102,88.448,G,102,,
04/05/15 16:00,0.943,G,102,88.443,G,102,,
04/05/15 16:15,0.937,G,102,88.437,G,102,,
04/05/15 16:30,0.935,G,102,88.435,G,102,,
04/05/15 16:45,0.934,G,102,88.434,G,102,,
04/05/15 17:00,0.933,G,102,88.433,G,102,,
04/05/15 17:15,0.929,G,102,88.429,G,102,,
04/05/15 17:30,0.929,G,102,88.429,G,102,,
04/05/15 17:45,0.928,G,102,88.428,G,102,,
04/05/15 18:00,0.926,G,102,88.426,G,102,,
04/05/15 18:15,0.924,G,102,88.424,G,102,,
04/05/15 18:30,0.921,G,102,88.421,G,102,,
04/05/15 18:45,0.919,G,102,88.419,G,102,,
04/05/15 19:00,0.916,G,102,88.416,G,102,,
04/05/15 19:15,0.915,G,102,88.415,G,102,,
04/05/15 19:30,0.911,G,102,88.411,G,102,,
04/05/15 19:45,0.913,G,102,88.413,G,102,,
04/05/15 20:00,0.912,G,102,88.412,G,102,,
04/05/15 20:15,0.908,G,102,88.408,G,102,,
04/05/15 20:30,0.907,G,102,88.407,G,102,,
04/05/15 20:45,0.905,G,102,88.405,G,102,,
04/05/15 21:00,0.905,G,102,88.405,G,102,,
04/05/15 21:15,0.905,G,102,88.405,G,102,,
04/05/15 21:30,0.903,G,102,88.403,G,102,,
04/05/15 21:45,0.902,G,102,88.402,G,102,,
04/05/15 22:00,0.904,G,102,88.404,G,102,,
04/05/15 22:15,0.904,G,102,88.404,G,102,,
04/05/15 22:30,0.901,G,102,88.401,G,102,,
04/05/15 22:45,0.9,G,102,88.4,G,102,,
04/05/15 23:00,0.899,G,102,88.399,G,102,,
04/05/15 23:15,0.897,G,102,88.397,G,102,,
04/05/15 23:30,0.896,G,102,88.396,G,102,,
04/05/15 23:45,0.894,G,102,88.394,G,102,,
05/05/15 00:00,0.895,G,102,88.395,G,102,,
05/05/15 00:15,0.893,G,102,88.393,G,102,,
05/05/15 00:30,0.895,G,102,88.395,G,102,,
05/05/15 00:45,0.893,G,102,88.393,G,102,,
05/05/15 01:00,0.894,G,102,88.394,G,102,,
05/05/15 01:15,0.898,G,102,88.398,G,102,,
05/05/15 01:30,0.901,G,102,88.401,G,102,,
05/05/15 01:45,0.903,G,102,88.403,G,102,,
05/05/15 02:00,0.909,G,102,88.409,G,102,,
05/05/15 02:15,0.911,G,102,88.411,G,102,,
05/05/15 02:30,0.913,G,102,88.413,G,102,,
05/05/15 02:45,0.916,G,102,88.416,G,102,,
05/05/15 03:00,0.928,G,102,88.428,G,102,,
05/05/15 03:15,0.932,G,102,88.432,G,102,,
05/05/15 03:30,0.943,G,102,88.443,G,102,,
05/05/15 03:45,0.962,G,102,88.462,G,102,,
05/05/15 04:00,0.969,G,102,88.469,G,102,,
05/05/15 04:15,0.976,G,102,88.476,G,102,,
05/05/15 04:30,0.991,G,102,88.491,G,102,,
05/05/15 04:45,1.02,G,102,88.52,G,102,,
05/05/15 05:00,1.048,G,102,88.548,G,102,,
05/05/15 05:15,1.072,G,102,88.572,G,102,,
05/05/15 05:30,1.093,G,102,88.593,G,102,,
05/05/15 05:45,1.113,G,102,88.613,G,102,,
05/05/15 06:00,1.139,G,102,88.639,G,102,,
05/05/15 06:15,1.18,G,102,88.68,G,102,,
05/05/15 06:30,1.228,G,102,88.728,G,102,,
05/05/15 06:45,1.274,G,102,88.774,G,102,,
05/05/15 07:00,1.314,G,102,88.814,G,102,,
05/05/15 07:15,1.344,G,102,88.844,G,102,,
05/05/15 07:30,1.364,G,102,88.864,G,102,,
05/05/15 07:45,1.379,G,102,88.879,G,102,,
05/05/15 08:00,1.394,G,102,88.894,G,102,,
05/05/15 08:15,1.399,G,102,88.899,G,102,,
05/05/15 08:30,1.398,G,102,88.898,G,102,,
05/05/15 08:45,1.408,G,102,88.908,G,102,,
05/05/15 09:00,1.421,G,102,88.921,G,102,,
05/05/15 09:15,1.423,G,102,88.923,G,102,,
05/05/15 09:30,1.41,G,102,88.91,G,102,,"Site visit @ 09:37. GB 1.410m, instrument 1.412m."
05/05/15 09:45,1.407,G,102,88.907,G,102,,
05/05/15 10:00,1.414,G,102,88.914,G,102,,
05/05/15 10:15,1.417,G,102,88.917,G,102,,
05/05/15 10:30,1.409,G,102,88.909,G,102,,
05/05/15 10:45,1.398,G,102,88.898,G,102,,
05/05/15 11:00,1.409,G,102,88.909,G,102,,
05/05/15 11:15,1.418,G,102,88.918,G,102,,
05/05/15 11:30,1.416,G,102,88.916,G,102,,
05/05/15 11:45,1.433,G,102,88.933,G,102,,
05/05/15 12:00,1.433,G,102,88.933,G,102,,
05/05/15 12:15,1.444,G,102,88.944,G,102,,
05/05/15 12:30,1.452,G,102,88.952,G,102,,
05/05/15 12:45,1.459,G,102,88.959,G,102,,
05/05/15 13:00,1.459,G,102,88.959,G,102,,
05/05/15 13:15,1.442,G,102,88.942,G,102,,
05/05/15 13:30,1.455,G,102,88.955,G,102,,
05/05/15 13:45,1.441,G,102,88.941,G,102,,
05/05/15 14:00,1.442,G,102,88.942,G,102,,
05/05/15 14:15,1.429,G,102,88.929,G,102,,
05/05/15 14:30,1.419,G,102,88.919,G,102,,
05/05/15 14:45,1.407,G,102,88.907,G,102,,
05/05/15 15:00,1.399,G,102,88.899,G,102,,
05/05/15 15:15,1.388,G,102,88.888,G,102,,
05/05/15 15:30,1.378,G,102,88.878,G,102,,
05/05/15 15:45,1.366,G,102,88.866,G,102,,
05/05/15 16:00,1.352,G,102,88.852,G,102,,
05/05/15 16:15,1.337,G,102,88.837,G,102,,
05/05/15 16:30,1.327,G,102,88.827,G,102,,
05/05/15 16:45,1.319,G,102,88.819,G,102,,
05/05/15 17:00,1.307,G,102,88.807,G,102,,
05/05/15 17:15,1.295,G,102,88.795,G,102,,
05/05/15 17:30,1.286,G,102,88.786,G,102,,
05/05/15 17:45,1.274,G,102,88.774,G,102,,
05/05/15 18:00,1.265,G,102,88.765,G,102,,
05/05/15 18:15,1.26,G,102,88.76,G,102,,
05/05/15 18:30,1.251,G,102,88.751,G,102,,
05/05/15 18:45,1.244,G,102,88.744,G,102,,
05/05/15 19:00,1.242,G,102,88.742,G,102,,
05/05/15 19:15,1.235,G,102,88.735,G,102,,
05/05/15 19:30,1.229,G,102,88.729,G,102,,
05/05/15 19:45,1.219,G,102,88.719,G,102,,
05/05/15 20:00,1.211,G,102,88.711,G,102,,
05/05/15 20:15,1.202,G,102,88.702,G,102,,
05/05/15 20:30,1.196,G,102,88.696,G,102,,
05/05/15 20:45,1.188,G,102,88.688,G,102,,
05/05/15 21:00,1.177,G,102,88.677,G,102,,
05/05/15 21:15,1.174,G,102,88.674,G,102,,
05/05/15 21:30,1.172,G,102,88.672,G,102,,
05/05/15 21:45,1.164,G,102,88.664,G,102,,
05/05/15 22:00,1.155,G,102,88.655,G,102,,
05/05/15 22:15,1.152,G,102,88.652,G,102,,
